Name,0
Metoprolol,1.474166666666667
Compound 33 ,1.1510833333333328
GW396574X ,1.5464999999999989
Compound 39 ,0.17766666666666656
Compound 2 ,0.2650416666666666
Compound 14 ,1.0328333333333335
GW300657X ,1.354166666666666
GW806290X ,1.7105000000000001
Compound 44 ,1.5322499999999994
Imipramine,1.272083333333332
Ondansetron,1.2671666666666652
GW305178X ,1.5454999999999988
Compound 62 ,1.055749999999999
Astemizole,1.431499999999998
GSK614526A ,2.1982916666666648
Compound 30 ,1.0509166666666667
Compound 42 ,0.9414166666666668
GSK938890A ,3.0834999999999906
Compound 27 ,1.4430000000000005
Compound 28 ,1.2428333333333346
Compound 26 ,1.2444583333333334
GW843682X ,2.539224999999996
Diclofenac,0.9418833333333327
Compound 46 ,0.7614999999999997
Compound 19 ,0.022533333333333308
GW301784X ,1.2798333333333334
Compound 41 ,1.633458333333332
Compound 25 ,0.8171666666666668
Diltiazem,1.4852500000000006
GSK317315A ,2.6608333333333296
Verapamil,1.0591916666666668
Compound 5 ,-0.023400000000000046
Compound 32 ,0.9470000000000002
GW810576X ,1.8684999999999983
GSK237700A ,2.5834999999999946
SB-725317 ,0.9077166666666667
Compound 35 ,1.2281666666666673
GSK326090A ,2.4979999999999993
sesamin,0.9136666666666681
Compound 64 ,1.0680000000000003
Simvastatin acid,1.6195833333333338
Saquinavir,1.2154833333333326
Compound 55 ,1.1099999999999997
Compound 1 ,0.3935249999999995
GSK619487A ,2.2643500000000003
GW804482X ,1.9299999999999997
Compound 51 ,1.2696666666666665
Compound 37 ,1.1669999999999998
GSK237701A ,2.4814999999999996
Compound 36 ,1.4947499999999996
Propranolol,1.4503333333333328
Compound 11 ,1.4146666666666652
Compound 45 ,0.5754166666666665
Fexofenadine,1.1640499999999991
GW275944X ,1.5715000000000006
GSK579289A ,2.295999999999999
Lovastatin,1.1302499999999993
Pravastatin,1.6276666666666666
Compound 12 ,0.7591249999999999
Compound 17 ,0.662291666666667
GW801372X ,1.8745999999999996
GW831091X ,1.3709999999999996
Candesartan,1.250166666666668
Compound 20 ,0.5967833333333336
Compound 40 ,0.9646666666666666
GSK1007102B ,2.444
Irinotecan,1.1762500000000002
Compound 10 ,0.5403750000000003
GW513184X ,1.5360000000000003
Caffeine,0.8770833333333331
Lopinavir,1.3373333333333335
Compound 56 ,0.8736666666666664
Compound 52 ,0.9494999999999998
GW778894X ,1.7487499999999994
Compound 48 ,1.4765833333333336
GW779439X ,1.3266250000000002
Compound 63 ,1.0302500000000006
sesamol,1.2393749999999994
GSK317314A ,2.117766666666665
SB-675259-M ,0.9942500000000004
GW290597X ,1.4729999999999999
Compound 43 ,1.3161
Compound 60 ,0.5726666666666674
GW276655X ,1.2414999999999996
Compound 50 ,1.4304499999999982
GSK978744A ,2.4550166666666655
Olmesartan,1.7185999999999984
Compound 24 ,0.7007499999999999
Compound 59 ,1.4049999999999994
GSK204925A ,2.450999999999999
Compound 34 ,1.3119999999999998
SB-732881 ,1.7695000000000005
Compound 61 ,0.8869666666666661
Compound 65 ,1.3886333333333345
Pitavastatin,1.3024999999999993
Compound 4 ,-0.006999999999999986
Compound 31 ,1.0997500000000016
GW784752X ,1.7759999999999982
Rosiglitazone,1.5889166666666659
Atorvastatin,1.5294166666666669
Compound 54 ,1.2456666666666667
Prazosin,0.6548333333333335
GW589933X ,1.4674999999999994
GW416469X ,1.4419999999999995
GW852849X ,2.4581333333333304
GSK943949A ,3.0186309523809456
GSK1030059A ,2.3048166666666647
Ketoconazole,1.4779999999999998
sesamolin,0.7191333333333333
Compound 23 ,1.0420750000000003
Fluvastatin,0.8849166666666665
GW780056X ,1.7159999999999993
Compound 18 ,0.23483333333333306
GW297361X ,1.5319999999999996
GW572399X ,1.2321666666666657
