Name,0
GW853606X ,2.1404999999999976
Compound 22 ,1.6469999999999996
GSK571989A ,2.6408499999999986
GW352430A ,1.9614999999999987
Compound 58 ,0.7366666666666662
Compound 16 ,0.29948214285714275
Repaglinide,1.3895000000000002
Compound 8 ,1.587833333333333
Compound 9 ,1.1735
Compound 21 ,0.8778750000000006
Compound 53 ,0.42500000000000016
GSK312948A ,2.3715214285714277
GW300660X ,1.3006666666666653
Ritonavir,1.5359999999999976
GW416981X ,0.9394999999999999
Compound 7 ,1.3266249999999997
Compound 3 ,2.228499999999999
Enalapril,0.4072999999999999
Nelfinavir,1.101291666666667
GSK1023156A ,2.1440499999999973
Compound 15 ,1.4542499999999974
Indomethacin,0.6907166666666668
GW805758X ,2.157000000000002
GW811168X ,2.025499999999998
Compound 57 ,1.512499999999999
Compound 47 ,0.6070000000000003
Compound 13 ,1.233499999999999
Cerivastatin,0.5529999999999989
Compound 29 ,0.1279750000000002
